210.0	5.0	7.29114279276	0.194030417167
210.0	6.0	6.69279048609	0.0954639198854
220.0	4.0	-0.0275709293609	6.8275795502
220.0	5.0	6.96176489619	0.94103559027
220.0	6.0	6.32847538133	0.820512391415
230.0	4.0	0.531003471585	6.81827181801
230.0	5.0	6.63238699963	1.68827942317
230.0	6.0	5.96416027657	1.54579952274
240.0	4.0	1.08957787253	6.80920274562
240.0	5.0	6.24449980259	2.43528459628
240.0	6.0	5.5910056372	2.23027582832
250.0	4.0	1.65572901742	6.79058728125
250.0	5.0	5.84188004788	3.18252842918
250.0	6.0	5.2039603006	2.85389388497
260.0	4.0	2.25197667299	6.73497954791
260.0	5.0	5.461990525	3.84647999198
260.0	6.0	4.816914964	3.47751194162
270.0	4.0	2.84822432856	6.67937181458
270.0	5.0	5.10525216419	4.42761660428
270.0	6.0	4.42650218564	4.07010422431
280.0	4.0	3.44868128632	6.61493366866
280.0	5.0	4.72788822263	4.98297795822
280.0	6.0	4.02809173312	4.58990526809
290.0	4.0	4.06555452264	6.51612851158
290.0	5.0	4.26949521386	5.43452229927
290.0	6.0	3.6296812806	5.10994497166
300.0	4.0	4.68242775895	6.41756201429
300.0	5.0	3.81089173999	5.88630530013
300.0	6.0	3.20454175916	5.58630993189
310.0	4.0	5.29719634416	6.3280645894
310.0	5.0	3.37249291664	6.34262283718
310.0	6.0	2.75246270368	6.01947746837
320.0	4.0	5.90712423186	6.26076252588
320.0	5.0	2.96376967375	6.80610016823
320.0	6.0	2.30038364821	6.45264500485
330.0	4.0	6.51684165444	6.19346046236
330.0	5.0	2.55525689596	7.26933883947
330.0	6.0	1.8847150567	6.9144517173
330.0	7.0	0.00189418598663	7.69128936537
340.0	4.0	7.12676954214	6.12615839884
340.0	5.0	2.14674411818	7.73257751072
340.0	6.0	1.47830693001	7.38365688353
340.0	7.0	0.308120920492	7.42017183289
350.0	4.0	7.74511603422	6.06434551072
350.0	5.0	1.72581389893	8.09534040628
350.0	6.0	1.07189880332	7.85262338997
350.0	7.0	0.614137189887	7.14905430042
360.0	4.0	8.3765113631	6.01064705578
360.0	5.0	1.30488367968	8.45810330184
360.0	6.0	0.723368581783	8.26669814247
360.0	7.0	0.962036016098	6.92280481029
370.0	4.0	9.00790669197	5.95694860085
370.0	5.0	0.974242992457	8.8270713522
370.0	6.0	0.381362778641	8.67432908039
370.0	7.0	1.33792670189	6.72686511472
380.0	4.0	9.63930202085	5.90325014591
380.0	5.0	0.733681372155	9.20200589755
380.0	6.0	0.160163948425	9.07002702831
380.0	7.0	1.71381738768	6.53068675936
380.0	8.0	-0.00399883708289	5.12521919885
390.0	4.0	10.2706973497	5.88630530013
390.0	5.0	0.493119751853	9.5771791027
390.0	6.0	0.059561626024	9.45403064605
390.0	7.0	2.11559528196	6.4163687153
390.0	8.0	0.436715102473	5.15505167381
390.0	9.0	0.131330228406	4.09015164749
400.0	4.0	10.9020926786	5.92425220829
400.0	5.0	0.252558131551	9.95211364805
400.0	6.0	-0.0412511614866	9.83803426379
400.0	7.0	2.52368712952	6.32233675421
400.0	8.0	0.877429042029	5.18488414877
400.0	9.0	0.603613934406	4.18036505178
400.0	10.0	0.0631395328877	8.68721670957
410.0	4.0	11.5334880075	5.96219911644
410.0	7.0	2.93177897708	6.22830479312
410.0	8.0	1.31793251648	5.21471662374
410.0	9.0	1.0756871753	4.27081711587
410.0	10.0	0.273604642513	8.44855690986
420.0	4.0	12.1648833364	6.0001460246
420.0	7.0	3.33987082465	6.17747025578
420.0	8.0	1.75675227004	5.23046817052
420.0	9.0	1.54776041619	4.36103052016
420.0	10.0	0.484069752139	8.20989711014
430.0	4.0	12.7962786652	6.03809293275
430.0	7.0	3.74754174199	6.17007180199
430.0	8.0	2.19430923296	5.23667332531
430.0	9.0	2.01499295955	4.43024186208
430.0	10.0	0.694534861764	7.97123731043
430.0	11.0	0.126279065775	5.63857642803
440.0	4.0	13.4219914361	6.00587385979
440.0	7.0	4.15542312445	6.1626733482
440.0	8.0	2.63186619587	5.24287848011
440.0	9.0	2.47464875898	4.46795011044
440.0	10.0	1.03675113002	7.87362545235
440.0	11.0	0.547209285026	5.66936354219
450.0	4.0	14.0477042071	5.97365478683
450.0	7.0	4.57319636705	6.15408159541
450.0	8.0	3.06942315878	5.2493222947
450.0	9.0	2.9343045584	4.50565835879
450.0	10.0	1.41201042048	7.81133524462
450.0	11.0	0.968139504277	5.70015065636
450.0	13.0	-0.00778720905615	5.19872641716
460.0	4.0	14.673416978	5.94143571387
460.0	7.0	5.01412077172	6.14262592502
460.0	8.0	3.48361849452	5.2447877585
460.0	9.0	3.39396035782	4.54336660714
460.0	10.0	1.81505110541	7.72923627352
460.0	11.0	1.39075344441	5.73236972932
460.0	13.0	0.491225565866	5.23953724291
470.0	4.0	15.2991297489	5.90897798111
470.0	7.0	5.45504517638	6.13117025464
470.0	8.0	3.89171034209	5.23738930471
470.0	9.0	3.84477662264	4.56174341172
470.0	10.0	2.24587318481	7.62685121944
470.0	11.0	1.82873133754	5.77747643146
470.0	13.0	0.990448805898	5.28058672846
480.0	7.0	5.89596958105	6.11995324405
480.0	8.0	4.29980218965	5.23022951072
480.0	9.0	4.28969986439	4.56699392732
480.0	10.0	2.68216735707	7.53639915535
480.0	11.0	2.26670923067	5.82258313361
480.0	13.0	1.48946158082	5.32139755421
490.0	7.0	6.33731491593	6.10587231587
490.0	8.0	4.73904287344	5.22927487152
490.0	9.0	4.73441264103	4.57248310271
490.0	10.0	3.1266696686	7.46336925664
490.0	11.0	2.7046871238	5.86768983575
490.0	13.0	2.00468016918	5.35194600857
500.0	7.0	6.7803439717	6.06816406751
500.0	8.0	5.20922192834	5.23428672732
500.0	9.0	5.17933588277	4.5779722781
500.0	10.0	3.57096151502	7.39057801773
500.0	11.0	3.14140222627	5.9151831359
500.0	13.0	2.54389178004	5.36674291616
510.0	7.0	7.18885674948	6.03570633475
510.0	8.0	5.67940098324	5.23929858311
510.0	9.0	5.62194400832	4.5803588761
510.0	10.0	4.01525336144	7.31754811901
510.0	11.0	3.57559174743	5.96601767324
510.0	13.0	3.08331385601	5.38177848354
520.0	7.0	7.45951488046	6.02448932417
520.0	8.0	6.14958003815	5.2443104389
520.0	9.0	6.05529166904	4.57105114391
520.0	10.0	4.45807195209	7.2490527565
520.0	11.0	4.0099917337	6.01685221058
520.0	13.0	3.60463593256	5.38464240113
530.0	7.0	7.69818231477	6.00539654019
530.0	8.0	6.61975909305	5.2495609545
530.0	9.0	6.48842886465	4.56174341172
530.0	10.0	4.90068007763	7.18175069298
530.0	11.0	4.44439171996	6.06744808812
530.0	13.0	4.05397894161	5.33953569899
530.0	14.0	14.9929030144	5.39991662832
540.0	7.0	7.65019626978	5.9166150947
540.0	8.0	7.07268000897	5.26053930528
540.0	9.0	6.92177652536	4.55243567953
540.0	10.0	5.34307773806	7.11444862946
540.0	11.0	4.87879170623	6.11828262545
540.0	13.0	4.50332195066	5.29442899684
540.0	14.0	14.4004437308	5.55027230214
550.0	7.0	7.60199975967	5.828072309
550.0	8.0	7.52139162269	5.27318827467
550.0	9.0	7.35512418608	4.54288928755
550.0	10.0	5.78568586361	7.04714656594
550.0	11.0	5.29509169307	6.16792386379
550.0	13.0	4.95266495971	5.2493222947
550.0	14.0	13.8079844472	5.70038931616
560.0	7.0	7.55380324957	5.73952952331
560.0	8.0	7.9698927713	5.28559858425
560.0	9.0	7.79036603279	4.53143361716
560.0	10.0	6.17083701422	7.04046409155
560.0	11.0	5.70360447085	6.21708778254
560.0	13.0	5.38306610889	5.22116043833
560.0	14.0	13.2428856279	5.84191457739
570.0	7.0	7.6047358061	5.44931920686
570.0	8.0	8.41860438502	5.29824755364
570.0	9.0	8.24181369294	4.5016011422
570.0	10.0	6.54967421155	7.04046409155
570.0	11.0	6.11211724863	6.26625170128
570.0	13.0	5.79452539821	5.21042074734
570.0	14.0	12.7051472728	5.97437076623
570.0	16.0	14.828950694	4.79085681945
580.0	7.0	7.72175440705	5.02522074277
580.0	8.0	8.8990962303	5.28917848125
580.0	9.0	8.69347181819	4.47176866723
580.0	10.0	6.92851140887	7.04046409155
