0.0	4.0	2.74	-2.5
0.0	8.0	-1.45	-0.76
0.0	10.0	-0.11	-9.9
10.0	1.0	1.28	-6.35
10.0	4.0	2.76	-1.77
10.0	8.0	-1.45	-0.76
10.0	10.0	-0.1	-9.88
20.0	4.0	2.73	-1.07
20.0	8.0	-1.45	-0.76
30.0	4.0	2.73	-0.42
30.0	8.0	-1.45	-0.76
40.0	4.0	2.71	0.34
40.0	8.0	-1.45	-0.76
50.0	4.0	2.63	0.94
50.0	8.0	-1.45	-0.76
60.0	4.0	2.59	1.68
60.0	8.0	-1.45	-0.76
70.0	4.0	2.53	2.24
70.0	8.0	-1.45	-0.76
80.0	8.0	-1.45	-0.76
90.0	8.0	-1.45	-0.76
100.0	8.0	-1.45	-0.76
110.0	8.0	-1.45	-0.76
120.0	8.0	-1.45	-0.76
130.0	8.0	-1.45	-0.76
140.0	8.0	-1.45	-0.76
150.0	8.0	-1.45	-0.76
160.0	8.0	-1.45	-0.76
170.0	8.0	-1.45	-0.76
170.0	16.0	3.58	-5.93
180.0	8.0	-1.51	-0.65
180.0	16.0	3.44	-5.17
190.0	8.0	-1.45	-0.74
190.0	16.0	3.35	-4.43
200.0	8.0	-1.45	-0.76
200.0	16.0	3.25	-3.64
210.0	8.0	-1.55	-0.65
210.0	16.0	3.15	-2.85
220.0	8.0	-1.52	-0.61
220.0	16.0	3.13	-2.04
230.0	8.0	-1.45	-0.74
230.0	16.0	3.0	-1.24
230.0	17.0	1.42	-8.27
230.0	18.0	3.29	-6.77
240.0	8.0	-1.45	-0.76
240.0	16.0	2.87	-0.36
240.0	17.0	1.55	-7.52
240.0	18.0	3.29	-6.04
250.0	8.0	-1.45	-0.76
250.0	16.0	2.74	0.34
250.0	17.0	1.66	-6.71
250.0	18.0	3.24	-5.34
260.0	16.0	2.62	1.08
260.0	17.0	1.86	-5.89
260.0	18.0	3.25	-4.66
270.0	16.0	2.48	1.83
270.0	17.0	1.93	-5.09
270.0	18.0	3.24	-3.93
280.0	16.0	2.27	2.56
280.0	17.0	2.0	-4.23
280.0	18.0	3.27	-3.24
290.0	17.0	2.03	-3.38
290.0	18.0	3.26	-2.57
300.0	17.0	1.98	-2.53
300.0	18.0	3.21	-1.88
310.0	17.0	1.95	-1.66
310.0	18.0	3.22	-1.22
320.0	17.0	1.92	-0.85
320.0	18.0	3.22	-0.53
330.0	17.0	1.91	-0.02
330.0	18.0	3.29	0.12
340.0	17.0	2.03	0.84
340.0	18.0	3.43	0.85
350.0	17.0	1.98	1.56
350.0	18.0	3.44	1.44
500.0	24.0	0.27	2.65
510.0	24.0	0.44	2.34
520.0	24.0	0.58	2.1
530.0	24.0	0.7	1.88
540.0	24.0	0.72	1.61
550.0	24.0	0.76	1.34
560.0	24.0	0.83	1.0
570.0	24.0	0.82	0.68
580.0	24.0	0.85	0.35
590.0	24.0	0.99	0.01
600.0	24.0	1.07	-0.32
610.0	24.0	1.13	-0.71
620.0	24.0	1.22	-1.08
630.0	24.0	1.29	-1.47
640.0	24.0	1.33	-1.82
650.0	24.0	1.42	-2.18
660.0	24.0	1.49	-2.54
670.0	24.0	1.5	-2.91
680.0	24.0	1.54	-3.31
690.0	24.0	1.64	-3.8
700.0	24.0	1.66	-4.26
710.0	24.0	1.67	-4.72
720.0	24.0	1.7	-5.18
720.0	30.0	-1.29	-7.53
730.0	24.0	1.65	-5.59
730.0	30.0	-1.29	-7.53
740.0	24.0	1.59	-5.98
740.0	30.0	-1.29	-7.53
750.0	24.0	1.65	-6.4
750.0	30.0	-1.29	-7.53
760.0	24.0	1.69	-6.77
760.0	30.0	-1.29	-7.53
770.0	24.0	1.71	-7.14
770.0	30.0	-1.29	-7.53
780.0	24.0	1.8	-7.43
780.0	30.0	-1.29	-7.53
790.0	24.0	1.88	-7.7
790.0	30.0	-1.29	-7.53
800.0	24.0	1.85	-7.96
800.0	30.0	-1.29	-7.53
810.0	30.0	-1.29	-7.53
1000.0	36.0	0.19	-0.63
1010.0	36.0	0.04	-1.2
1010.0	39.0	-2.74	-3.22
1020.0	36.0	-0.01	-1.82
1020.0	39.0	-2.71	-3.06
1030.0	36.0	-0.19	-2.5
1030.0	39.0	-2.74	-2.76
1040.0	36.0	-0.39	-3.06
1040.0	39.0	-2.7	-2.51
1050.0	36.0	-0.64	-3.66
1050.0	39.0	-2.63	-2.3
1050.0	40.0	-1.6	0.95
1050.0	41.0	-1.74	1.3
1060.0	36.0	-0.99	-4.22
1060.0	39.0	-2.64	-2.06
1060.0	40.0	-1.6	0.95
1060.0	41.0	-1.74	1.3
1070.0	36.0	-1.22	-4.66
1070.0	39.0	-2.66	-1.97
1070.0	40.0	-1.6	0.95
1070.0	41.0	-1.74	1.3
1080.0	36.0	-1.7	-5.11
1080.0	39.0	-2.59	-2.01
1080.0	41.0	-1.74	1.3
1090.0	36.0	-2.15	-5.55
1090.0	41.0	-1.74	1.3
1100.0	36.0	-2.57	-5.88
1100.0	41.0	-1.74	1.3
1110.0	36.0	-2.88	-6.31
1120.0	36.0	-3.25	-6.55
1140.0	43.0	-1.69	-2.56
1150.0	43.0	-1.69	-2.56
1150.0	46.0	-1.65	0.9
1160.0	43.0	-1.69	-2.56
1160.0	46.0	-1.65	0.9
1170.0	43.0	-1.69	-2.56
1170.0	46.0	-1.65	0.9
1180.0	46.0	-1.65	0.9
1190.0	46.0	-1.65	0.9
1200.0	46.0	-1.65	0.9
1210.0	46.0	-1.65	0.9
1210.0	49.0	-1.09	-3.64
1220.0	46.0	-1.65	0.9
1220.0	49.0	-0.84	-4.05
1230.0	46.0	-1.65	0.9
1230.0	49.0	-0.49	-4.48
1240.0	46.0	-1.65	0.9
1240.0	49.0	-0.21	-4.78
1240.0	51.0	0.92	3.06
1250.0	46.0	-1.65	0.9
1250.0	49.0	0.04	-5.27
1250.0	51.0	1.01	2.49
1260.0	46.0	-1.65	0.9
1260.0	49.0	0.33	-5.73
1260.0	51.0	1.03	1.91
1270.0	46.0	-1.65	0.9
1270.0	49.0	0.52	-6.3
1270.0	51.0	1.02	1.33
1280.0	46.0	-1.65	0.9
1280.0	49.0	0.56	-6.89
1280.0	51.0	1.09	0.7
1290.0	46.0	-1.65	0.9
1290.0	49.0	0.67	-7.48
1290.0	51.0	1.08	0.07
1300.0	46.0	-1.65	0.9
1300.0	49.0	0.67	-8.05
1300.0	51.0	1.12	-0.52
1310.0	46.0	-1.65	0.9
1310.0	49.0	0.77	-8.64
1310.0	51.0	1.16	-1.15
1320.0	46.0	-1.65	0.9
1320.0	51.0	1.18	-1.79
1330.0	46.0	-1.65	0.9
1330.0	51.0	1.3	-2.42
1340.0	46.0	-1.65	0.9
1340.0	51.0	1.52	-3.16
1350.0	46.0	-1.65	0.9
1350.0	51.0	1.52	-3.83
1360.0	46.0	-1.65	0.9
1360.0	51.0	1.61	-4.39
1370.0	46.0	-1.65	0.9
1370.0	51.0	1.6	-5.09
1380.0	46.0	-1.65	0.9
1380.0	51.0	1.63	-5.78
1480.0	54.0	3.82	-1.39
1490.0	54.0	3.65	-0.6
1500.0	54.0	3.61	0.16
1510.0	54.0	3.6	0.82
1520.0	54.0	3.49	1.44
1530.0	54.0	3.39	2.11
1540.0	54.0	3.24	2.77
1550.0	54.0	3.21	3.45
1670.0	56.0	1.48	0.55
1670.0	57.0	3.14	-3.22
1680.0	56.0	1.75	0.66
1680.0	57.0	3.07	-2.62
1690.0	56.0	1.98	0.86
1690.0	57.0	2.96	-2.04
1700.0	56.0	2.29	0.96
1700.0	57.0	2.97	-1.5
1710.0	56.0	2.64	1.08
1710.0	57.0	2.94	-0.93
1720.0	56.0	2.93	1.22
1720.0	57.0	2.78	-0.38
1730.0	56.0	3.19	1.45
1730.0	57.0	2.69	0.13
1740.0	56.0	3.48	1.57
1740.0	57.0	2.65	0.72
1750.0	56.0	3.86	1.73
1750.0	57.0	2.57	1.34
1850.0	61.0	2.86	-5.31
1860.0	61.0	2.83	-4.61
1870.0	61.0	2.73	-3.93
1880.0	61.0	2.63	-3.27
1890.0	61.0	2.67	-2.6
1900.0	61.0	2.63	-1.94
1900.0	63.0	1.18	3.75
1910.0	61.0	2.67	-1.33
