830.0	3.0	12.49	6.6
840.0	3.0	11.94	6.77
850.0	3.0	11.03	6.84
850.0	6.0	11.84	5.82
860.0	3.0	10.21	6.81
860.0	6.0	10.91	5.92
870.0	3.0	9.36	6.85
870.0	6.0	10.0	5.89
880.0	3.0	8.59	6.85
880.0	6.0	9.09	6.02
890.0	3.0	7.78	6.84
890.0	6.0	8.23	6.04
900.0	3.0	6.96	6.84
900.0	6.0	7.4	6.15
910.0	3.0	6.29	7.0
910.0	6.0	6.52	6.15
920.0	3.0	5.62	7.1
920.0	6.0	5.7	6.21
930.0	3.0	5.06	7.04
930.0	6.0	4.96	6.1
940.0	3.0	4.69	7.0
940.0	6.0	4.08	6.2
950.0	3.0	4.35	7.01
950.0	6.0	3.31	6.2
960.0	3.0	3.76	6.99
960.0	6.0	2.71	6.39
970.0	3.0	3.19	6.89
970.0	6.0	2.13	6.29
980.0	3.0	2.62	7.13
980.0	6.0	1.52	6.17
990.0	3.0	1.78	7.15
990.0	6.0	0.9	6.12
1000.0	3.0	1.01	6.96
1000.0	6.0	0.48	6.01
1010.0	3.0	0.07	6.91
1010.0	6.0	-0.29	5.95
1020.0	3.0	-0.72	6.66
1020.0	6.0	-0.75	5.65
1100.0	16.0	12.1	5.49
1110.0	16.0	11.21	5.8
1120.0	16.0	10.41	5.86
1130.0	16.0	9.57	5.82
1140.0	16.0	8.85	5.63
1150.0	16.0	8.01	5.6
1160.0	16.0	7.24	5.38
1170.0	16.0	6.62	5.39
1180.0	16.0	5.77	5.36
1190.0	16.0	4.99	5.22
1200.0	16.0	4.16	5.19
1210.0	16.0	3.41	5.0
1220.0	16.0	2.54	5.01
1220.0	22.0	11.86	5.17
1230.0	16.0	1.66	4.83
1230.0	22.0	10.95	4.94
1240.0	16.0	0.85	4.84
1240.0	22.0	9.91	4.75
1250.0	22.0	8.85	4.57
1260.0	22.0	7.86	4.39
1270.0	22.0	6.83	4.22
1280.0	22.0	5.63	3.98
1280.0	23.0	9.46	5.4
1290.0	22.0	4.67	3.78
1290.0	23.0	8.41	5.24
1300.0	22.0	3.67	3.55
1300.0	23.0	7.35	5.18
1310.0	22.0	2.7	3.31
1310.0	23.0	6.37	5.23
1320.0	22.0	1.81	2.84
1320.0	23.0	5.45	5.18
1330.0	22.0	0.82	2.5
1330.0	23.0	4.58	5.26
1340.0	22.0	-0.05	2.23
1340.0	23.0	3.55	5.29
1340.0	27.0	10.17	4.86
1350.0	22.0	-0.91	1.87
1350.0	23.0	2.59	5.42
1350.0	27.0	9.21	4.56
1360.0	22.0	-2.02	1.55
1360.0	23.0	1.52	5.42
1360.0	27.0	8.09	4.38
1370.0	23.0	0.48	5.34
1370.0	27.0	6.97	4.29
1380.0	27.0	5.8	4.23
1390.0	27.0	4.65	4.2
1450.0	30.0	3.08	2.76
1460.0	30.0	3.84	3.11
1470.0	30.0	4.4	3.13
1480.0	30.0	5.15	3.33
1490.0	30.0	5.91	3.45
1500.0	30.0	6.78	3.53
1510.0	30.0	7.64	3.7
1520.0	30.0	8.42	3.89
1530.0	30.0	9.18	4.03
1530.0	33.0	13.1	6.2
1540.0	30.0	9.92	4.16
1540.0	33.0	12.12	6.46
1550.0	30.0	10.67	4.32
1550.0	33.0	11.31	6.59
1560.0	30.0	11.47	4.53
1560.0	33.0	10.51	6.7
1570.0	30.0	12.22	4.83
1570.0	33.0	9.66	6.78
1580.0	33.0	8.81	6.95
1590.0	33.0	7.96	7.14
1600.0	33.0	7.11	7.21
1610.0	33.0	6.29	7.28
1620.0	33.0	5.36	7.44
1630.0	33.0	4.48	7.73
1640.0	33.0	3.57	8.01
1650.0	33.0	2.85	8.3
1660.0	33.0	2.02	8.57
1670.0	33.0	0.96	9.03
1680.0	33.0	0.19	9.45
2860.0	50.0	7.5	7.25
2860.0	56.0	12.32	3.35
2870.0	50.0	6.43	7.55
2870.0	56.0	12.42	3.22
2880.0	50.0	5.34	7.82
2880.0	56.0	12.49	3.21
2890.0	50.0	4.28	8.12
2890.0	56.0	12.65	3.36
2900.0	50.0	3.22	8.38
2900.0	56.0	12.79	3.45
2910.0	50.0	2.15	8.75
2910.0	56.0	12.79	3.47
2910.0	58.0	12.56	5.46
2920.0	50.0	1.12	9.16
2920.0	56.0	12.79	3.38
2920.0	58.0	11.24	5.14
2930.0	50.0	0.12	9.62
2930.0	56.0	12.78	3.16
2930.0	58.0	9.96	5.28
2940.0	56.0	12.78	3.08
2940.0	58.0	8.67	5.43
2950.0	56.0	12.78	3.08
2950.0	58.0	7.33	5.5
2960.0	56.0	12.78	3.08
2960.0	58.0	6.05	5.59
2970.0	56.0	12.78	3.08
2970.0	58.0	4.74	5.64
2980.0	56.0	12.78	3.08
2980.0	58.0	3.44	5.64
2990.0	56.0	12.78	3.15
2990.0	58.0	2.15	5.65
3000.0	56.0	12.82	3.24
3000.0	58.0	0.81	5.63
3010.0	56.0	12.82	3.24
3010.0	58.0	-0.46	5.54
3020.0	56.0	12.82	3.24
3030.0	56.0	12.82	3.2
3040.0	56.0	12.82	3.11
3050.0	56.0	12.82	3.01
3060.0	56.0	12.82	3.01
3070.0	56.0	12.59	3.01
3080.0	56.0	12.59	3.01
3090.0	56.0	12.59	3.01
3100.0	56.0	12.59	3.01
3110.0	56.0	12.59	3.01
3120.0	56.0	12.59	3.01
3130.0	56.0	12.54	3.01
3140.0	56.0	12.52	3.01
3150.0	56.0	12.52	3.01
3160.0	56.0	12.55	3.1
3170.0	56.0	12.6	3.23
3170.0	63.0	10.56	6.37
3180.0	63.0	9.49	6.2
3190.0	63.0	8.54	5.78
3200.0	63.0	7.58	5.46
3210.0	63.0	6.56	5.18
3220.0	63.0	5.58	4.98
3230.0	63.0	4.63	4.68
3240.0	63.0	3.68	4.42
3250.0	63.0	2.7	4.08
3650.0	66.0	3.87	8.27
3650.0	67.0	1.21	8.43
3650.0	68.0	-2.14	0.04
3660.0	66.0	3.09	8.33
3660.0	67.0	0.4	8.89
3660.0	68.0	-1.28	0.68
3670.0	66.0	2.31	8.02
3670.0	67.0	-0.34	9.52
3670.0	68.0	-0.11	1.25
3680.0	66.0	1.55	7.99
3680.0	67.0	-1.06	10.11
3680.0	68.0	0.98	1.73
3690.0	68.0	2.06	2.16
3700.0	68.0	3.17	2.42
3710.0	68.0	4.41	2.82
3720.0	68.0	5.69	3.21
3730.0	68.0	6.73	3.7
3740.0	68.0	7.86	4.11
3750.0	68.0	9.04	4.48
3760.0	68.0	10.11	4.9
3770.0	68.0	11.27	5.12
4200.0	70.0	-2.66	4.51
4200.0	71.0	-2.31	5.3
4200.0	73.0	-2.45	6.8
4210.0	70.0	-1.61	4.48
4210.0	71.0	-1.31	5.3
4210.0	73.0	-1.64	6.72
4220.0	70.0	-0.73	4.63
4220.0	71.0	-0.57	5.34
4220.0	73.0	-0.67	6.63
4220.0	74.0	12.45	4.92
4230.0	70.0	0.27	4.67
4230.0	71.0	0.44	5.37
4230.0	73.0	0.26	6.57
4230.0	74.0	11.75	4.81
4240.0	70.0	1.3	4.72
4240.0	71.0	1.37	5.33
4240.0	73.0	1.2	6.6
4240.0	74.0	10.94	4.57
4250.0	70.0	2.12	4.75
4250.0	71.0	2.02	5.42
4250.0	73.0	2.09	6.64
4250.0	74.0	10.01	4.39
4260.0	70.0	3.16	4.84
4260.0	71.0	2.84	5.4
4260.0	73.0	2.97	6.55
4260.0	74.0	9.07	4.16
4270.0	70.0	3.73	5.01
4270.0	71.0	3.53	5.56
4270.0	73.0	3.97	6.61
4270.0	74.0	8.22	3.88
4280.0	70.0	4.57	5.09
4280.0	71.0	4.26	5.66
4280.0	73.0	4.93	6.79
4280.0	74.0	7.35	3.54
4290.0	70.0	5.41	5.21
4290.0	71.0	4.83	5.75
4290.0	73.0	5.77	6.75
4290.0	74.0	6.4	3.13
4300.0	70.0	6.2	5.28
4300.0	71.0	5.68	5.88
4300.0	73.0	6.88	6.75
4300.0	74.0	5.56	2.96
4310.0	70.0	7.2	5.31
4310.0	71.0	6.56	5.98
4310.0	73.0	7.82	6.8
4310.0	74.0	4.51	2.67
4310.0	78.0	-2.19	5.0
4320.0	70.0	7.86	5.24
4320.0	71.0	7.4	6.07
4320.0	73.0	8.83	6.68
4320.0	74.0	3.64	2.42
4320.0	78.0	-1.15	5.18
4330.0	70.0	8.74	5.44
4330.0	71.0	8.28	6.16
4330.0	73.0	9.78	6.63
4330.0	74.0	2.66	2.27
4330.0	78.0	-0.03	5.37
4330.0	79.0	-3.78	5.15
4340.0	70.0	9.6	5.51
4340.0	71.0	9.16	6.16
4340.0	73.0	10.78	6.59
4340.0	74.0	1.7	2.07
4340.0	78.0	1.03	5.53
4340.0	79.0	-3.09	5.12
4350.0	70.0	10.43	5.4
4350.0	71.0	9.99	6.24
4350.0	73.0	11.78	6.38
4350.0	74.0	0.86	1.71
4350.0	78.0	2.1	5.65
4350.0	79.0	-2.34	5.19
4360.0	70.0	11.04	5.84
4360.0	71.0	10.91	6.06
4360.0	73.0	12.66	6.2
4360.0	74.0	-0.12	1.35
4360.0	78.0	3.05	5.83
4360.0	79.0	-1.61	5.17
4360.0	80.0	-2.27	5.91
4370.0	74.0	-0.96	0.92
4370.0	78.0	4.15	5.91
4370.0	79.0	-0.84	5.31
4370.0	80.0	-1.17	6.1
4380.0	78.0	5.23	5.92
4380.0	79.0	-0.13	5.27
4380.0	80.0	-0.05	6.16
4390.0	78.0	6.28	5.87
4390.0	79.0	0.61	5.36
4390.0	80.0	0.99	6.37
4400.0	78.0	7.45	5.84
4400.0	79.0	1.38	5.43
4400.0	80.0	2.36	6.36
4410.0	78.0	8.63	5.81
4410.0	79.0	2.19	5.68
4410.0	80.0	3.48	6.2
4420.0	78.0	9.76	5.79
4420.0	79.0	2.94	5.83
4420.0	80.0	4.62	6.28
4430.0	78.0	10.9	5.71
4430.0	79.0	3.73	5.95
4430.0	80.0	5.82	6.19
4440.0	78.0	12.0	5.64
4440.0	79.0	4.53	6.04
4440.0	80.0	7.0	6.02
4450.0	79.0	5.37	6.03
4450.0	80.0	8.09	5.86
4460.0	79.0	6.19	6.0
4460.0	80.0	9.32	5.73
4470.0	79.0	7.09	6.0
4470.0	80.0	10.55	5.79
4480.0	79.0	7.95	5.99
4480.0	80.0	11.69	5.87
4490.0	79.0	8.8	6.04
4500.0	79.0	9.68	6.04
4510.0	79.0	10.51	5.99
4520.0	79.0	11.33	5.98
4600.0	83.0	11.39	4.7
4610.0	83.0	10.34	4.58
4620.0	83.0	9.27	4.51
